Symbol,Date,Initial Balance,End Balance,StartTime,EndTime,Full Date Time,Profit/Loss,DiffTime,BollingerLower,StartPrice,BollingerUpper,
TSLA,20231026,100000.0,99976.72,1218,1221,'202310261218,-23.279999999998836,3,206.24,0.0,207.29,
TSLA,20231026,99976.72,99958.29,1225,1227,'202310261225,-18.430000000007567,2,205.71,0.0,206.6,
TSLA,20231026,99958.29,100026.45,1231,1243,'202310261231,68.16000000000349,12,205.8,0.0,206.62,
TSLA,20231026,100026.45,99991.53,1247,1254,'202310261247,-34.919999999998254,7,205.17,0.0,206.06,
TSLA,20231026,99991.53,99923.63,1258,1301,'202310261258,-67.89999999999418,3,205.13,0.0,205.66,
TSLA,20231026,99923.63,99904.23,1325,1326,'202310261325,-19.40000000000873,1,205.56,0.0,206.95,
TSLA,20231026,99904.23,99849.91,1330,1333,'202310261330,-54.31999999999243,3,205.58,0.0,206.09,
TSLA,20231026,99849.91,99844.21,1503,1505,'202310261503,-5.69999999999709,2,208.58,0.0,209.51,
TSLA,20231026,99844.21,99807.16,1509,1510,'202310261509,-37.05000000000291,1,208.94,0.0,209.45,
TSLA,20231026,99807.16,99756.72,1546,1550,'202310261546,-50.44000000000233,4,205.6,0.0,206.76,
TSLA,20231026,99756.72,99716.95,1554,1555,'202310261554,-39.770000000004075,1,205.39,0.0,206.12,
TSLA,20231027,99716.95,99758.31,0933,0938,'202310270933,41.36000000000058,5,204.13,0.0,211.75,
TSLA,20231027,99758.31,99781.11,0942,0949,'202310270942,22.80000000000291,7,209.45,0.0,211.72,
TSLA,20231027,99781.11,99726.96,0953,0954,'202310270953,-54.14999999999418,1,209.61,0.0,211.27,
TSLA,20231027,99726.96,99681.36,0958,0959,'202310270958,-45.60000000000582,1,209.06,0.0,210.43,
TSLA,20231027,99681.36,99651.91,1015,1016,'202310271015,-29.44999999999709,1,208.76,0.0,210.84,
TSLA,20231027,99651.91,99630.06,1125,1129,'202310271125,-21.85000000000582,4,209.59,0.0,210.34,
TSLA,20231027,99630.06,99616.76,1133,1134,'202310271133,-13.30000000000291,1,209.38,0.0,210.54,
TSLA,20231027,99616.76,99595.86,1202,1204,'202310271202,-20.89999999999418,2,209.95,0.0,210.75,
TSLA,20231027,99595.86,99579.71,1208,1213,'202310271208,-16.14999999999418,5,210.08,0.0,210.73,
TSLA,20231027,99579.71,99543.23,1433,1435,'202310271433,-36.48000000001048,2,205.72,0.0,206.58,
TSLA,20231027,99543.23,99529.79,1458,1459,'202310271458,-13.440000000002328,1,206.28,0.0,207.18,
TSLA,20231027,99529.79,99504.83,1503,1505,'202310271503,-24.95999999999185,2,206.26,0.0,206.79,
TSLA,20231027,99504.83,99468.35,1509,1516,'202310271509,-36.479999999995925,7,206.45,0.0,207.12,
TSLA,20231030,99468.35,99434.15,0933,0936,'202310300933,-34.20000000001164,3,206.29,0.0,209.1,
TSLA,20231030,99434.15,99380.0,0940,0943,'202310300940,-54.14999999999418,3,208.37,0.0,210.46,
TSLA,20231030,99380.0,99312.55,0947,0950,'202310300947,-67.44999999999709,3,209.0,0.0,210.29,
TSLA,20231030,99312.55,99240.77,1004,1006,'202310301004,-71.77999999999884,2,205.41,0.0,207.78,
TSLA,20231030,99240.77,99280.54,1010,1012,'202310301010,39.76999999998952,2,205.57,0.0,206.36,
TSLA,20231030,99280.54,99357.17,1016,1024,'202310301016,76.63000000000466,8,204.26,0.0,206.24,
TSLA,20231030,99357.17,99620.79,1028,1045,'202310301028,263.61999999999534,17,202.22,0.0,204.03,
TSLA,20231030,99620.79,99572.28,1049,1051,'202310301049,-48.50999999999476,2,198.66,0.0,200.82,
TSLA,20231030,99572.28,99518.82,1101,1110,'202310301101,-53.45999999999185,9,199.23,0.0,201.52,
TSLA,20231030,99518.82,99542.82,1114,1120,'202310301114,24.0,6,199.58,0.0,200.37,
TSLA,20231030,99542.82,99531.71,1124,1126,'202310301124,-11.110000000000582,2,197.47,0.0,199.78,
TSLA,20231030,99531.71,99502.71,1130,1135,'202310301130,-29.0,5,197.15,0.0,198.76,
TSLA,20231030,99502.71,99429.99,1139,1141,'202310301139,-72.72000000000116,2,197.31,0.0,198.92,
TSLA,20231030,99429.99,99412.82,1145,1146,'202310301145,-17.169999999998254,1,196.92,0.0,198.47,
TSLA,20231030,99412.82,99370.82,1150,1151,'202310301150,-42.0,1,197.43,0.0,198.12,
TSLA,20231030,99370.82,99381.82,1219,1226,'202310301219,11.0,7,198.53,0.0,200.01,
TSLA,20231030,99381.82,99584.82,1230,1250,'202310301230,203.0,20,197.84,0.0,198.41,
TSLA,20231030,99584.82,99607.26,1254,1257,'202310301254,22.439999999987776,3,195.72,0.0,196.54,
TSLA,20231030,99607.26,99564.42,1301,1305,'202310301301,-42.83999999999651,4,195.01,0.0,196.42,
TSLA,20231030,99564.42,99520.56,1309,1321,'202310301309,-43.86000000000058,12,195.77,0.0,196.31,
TSLA,20231030,99520.56,99497.33,1325,1326,'202310301325,-23.229999999995925,1,195.44,0.0,196.43,
TSLA,20231030,99497.33,99489.25,1427,1438,'202310301427,-8.080000000001746,11,196.14,0.0,196.83,
TSLA,20231030,99489.25,99469.05,1442,1443,'202310301442,-20.19999999999709,1,195.85,0.0,196.58,
TSLA,20231030,99469.05,99420.57,1458,1501,'202310301458,-48.479999999995925,3,196.15,0.0,197.14,
TSLA,20231030,99420.57,99394.31,1505,1506,'202310301505,-26.260000000009313,1,196.18,0.0,197.02,
TSLA,20231031,99394.31,99336.17,0938,0939,'202310310938,-58.13999999999942,1,194.58,0.0,197.75,
TSLA,20231031,99336.17,99230.12,0943,0945,'202310310943,-106.05000000000291,2,194.51,0.0,197.14,
TSLA,20231031,99230.12,99218.12,1019,1026,'202310311019,-12.0,7,199.5,0.0,200.57,
TSLA,20231031,99218.12,99180.12,1030,1031,'202310311030,-38.0,1,199.16,0.0,200.48,
TSLA,20231031,99180.12,99142.12,1055,1056,'202310311055,-38.0,1,197.84,0.0,199.39,
TSLA,20231031,99142.12,99123.12,1100,1111,'202310311100,-19.0,11,198.31,0.0,199.5,
TSLA,20231031,99123.12,99052.12,1115,1116,'202310311115,-71.0,1,198.35,0.0,199.21,
TSLA,20231031,99052.12,99044.12,1203,1208,'202310311203,-8.0,5,197.46,0.0,198.4,
TSLA,20231031,99044.12,99013.12,1212,1213,'202310311212,-31.0,1,198.17,0.0,198.53,
TSLA,20231031,99013.12,99057.12,1238,1302,'202310311238,44.0,24,197.46,0.0,198.17,
TSLA,20231031,99057.12,99009.12,1306,1312,'202310311306,-48.0,6,198.63,0.0,199.34,
TSLA,20231031,99009.12,99003.12,1316,1318,'202310311316,-6.0,2,198.76,0.0,199.21,
TSLA,20231031,99003.12,99261.12,1322,1410,'202310311322,258.0,48,198.91,0.0,199.14,
TSLA,20231031,99261.12,99251.22,1414,1423,'202310311414,-9.89999999999418,9,201.71,0.0,202.37,
TSLA,20231031,99251.22,99220.53,1504,1505,'202310311504,-30.69000000000233,1,201.51,0.0,202.11,
TSLA,20231031,99220.53,99224.49,1509,1520,'202310311509,3.960000000006403,11,201.53,0.0,202.13,
TSLA,20231101,99224.49,99358.14,1046,1057,'202311011046,133.64999999999418,11,199.15,0.0,200.03,
TSLA,20231101,99358.14,99324.14,1101,1102,'202311011101,-34.0,1,198.19,0.0,199.07,
TSLA,20231101,99324.14,99298.14,1113,1116,'202311011113,-26.0,3,198.4,0.0,199.81,
TSLA,20231101,99298.14,99233.14,1120,1124,'202311011120,-65.0,4,198.33,0.0,198.89,
TSLA,20231101,99233.14,99196.14,1128,1130,'202311011128,-37.0,2,198.2,0.0,198.95,
TSLA,20231101,99196.14,99161.49,1207,1209,'202311011207,-34.64999999999418,2,199.86,0.0,200.79,
TSLA,20231101,99161.49,99156.54,1338,1339,'202311011338,-4.9500000000116415,1,200.06,0.0,201.05,
TSLA,20231101,99156.54,99127.83,1403,1404,'202311011403,-28.70999999999185,1,201.19,0.0,202.19,
TSLA,20231101,99127.83,99118.03,1432,1438,'202311011432,-9.80000000000291,6,200.66,0.0,202.01,
TSLA,20231101,99118.03,99182.71,1457,1505,'202311011457,64.68000000000757,8,201.07,0.0,202.96,
TSLA,20231101,99182.71,99130.33,1509,1514,'202311011509,-52.38000000000466,5,203.7,0.0,204.57,
TSLA,20231101,99130.33,99146.99,1518,1527,'202311011518,16.660000000003492,9,203.33,0.0,204.66,
TSLA,20231101,99146.99,99258.54,1531,1557,'202311011531,111.54999999998836,26,203.83,0.0,204.47,
TSLA,20231102,99258.54,99186.16,0933,0934,'202311020933,-72.3799999999901,1,203.4,0.0,213.09,
TSLA,20231102,99186.16,99220.57,0938,0942,'202311020938,34.41000000000349,4,208.64,0.0,215.33,
TSLA,20231102,99220.57,99190.21,0946,0947,'202311020946,-30.360000000000582,1,214.01,0.0,215.78,
TSLA,20231102,99190.21,99154.33,0951,0952,'202311020951,-35.88000000000466,1,214.35,0.0,215.77,
TSLA,20231102,99154.33,99101.89,0956,0958,'202311020956,-52.44000000000233,2,214.25,0.0,216.56,
TSLA,20231102,99101.89,99067.85,1002,1003,'202311021002,-34.0399999999936,1,215.1,0.0,216.68,
TSLA,20231102,99067.85,99020.01,1019,1026,'202311021019,-47.84000000001106,7,213.71,0.0,215.86,
TSLA,20231102,99020.01,98935.37,1030,1032,'202311021030,-84.63999999999942,2,215.62,0.0,216.67,
TSLA,20231102,98935.37,98968.49,1036,1045,'202311021036,33.120000000009895,9,215.42,0.0,216.69,
TSLA,20231102,98968.49,99014.49,1049,1100,'202311021049,46.0,11,215.83,0.0,216.45,
TSLA,20231102,99014.49,98987.19,1104,1112,'202311021104,-27.30000000000291,8,216.37,0.0,217.27,
TSLA,20231102,98987.19,98943.03,1116,1126,'202311021116,-44.16000000000349,10,216.91,0.0,217.6,
TSLA,20231102,98943.03,98905.31,1150,1151,'202311021150,-37.720000000001164,1,215.88,0.0,217.04,
TSLA,20231102,98905.31,98985.35,1155,1217,'202311021155,80.04000000000815,22,216.39,0.0,217.01,
TSLA,20231102,98985.35,98954.99,1221,1226,'202311021221,-30.360000000000582,5,217.19,0.0,218.03,
TSLA,20231102,98954.99,98937.7,1247,1249,'202311021247,-17.29000000000815,2,217.13,0.0,217.68,
TSLA,20231102,98937.7,98909.18,1253,1259,'202311021253,-28.520000000004075,6,217.12,0.0,217.75,
TSLA,20231102,98909.18,98906.42,1315,1316,'202311021315,-2.7599999999947613,1,216.96,0.0,217.4,
TSLA,20231102,98906.42,98878.82,1320,1321,'202311021320,-27.59999999999127,1,216.89,0.0,217.38,
TSLA,20231102,98878.82,98853.98,1333,1335,'202311021333,-24.84000000001106,2,216.44,0.0,217.33,
TSLA,20231102,98853.98,98876.06,1339,1408,'202311021339,22.080000000001746,29,216.69,0.0,217.26,
TSLA,20231102,98876.06,98915.19,1412,1430,'202311021412,39.13000000000466,18,217.07,0.0,217.56,
TSLA,20231102,98915.19,98951.59,1434,1510,'202311021434,36.39999999999418,36,217.91,0.0,218.48,
TSLA,20231103,98951.59,98894.89,0933,0934,'202311030933,-56.69999999999709,1,217.3,0.0,222.11,
TSLA,20231103,98894.89,99280.09,0938,0953,'202311030938,385.1999999999971,15,219.57,0.0,222.57,
TSLA,20231103,99280.09,99215.85,0957,0959,'202311030957,-64.23999999999069,2,224.72,0.0,226.08,
TSLA,20231103,99215.85,99144.65,1003,1006,'202311031003,-71.20000000001164,3,224.42,0.0,225.61,
TSLA,20231103,99144.65,99113.15,1116,1120,'202311031116,-31.5,4,220.04,0.0,220.53,
TSLA,20231103,99113.15,99096.05,1124,1131,'202311031124,-17.09999999999127,7,220.06,0.0,220.7,
TSLA,20231103,99096.05,99188.75,1150,1206,'202311031150,92.69999999999709,16,220.16,0.0,220.65,
TSLA,20231103,99188.75,99180.56,1336,1337,'202311031336,-8.190000000002328,1,219.05,0.0,219.56,
TSLA,20231103,99180.56,99165.09,1341,1356,'202311031341,-15.470000000001164,15,219.02,0.0,219.55,
TSLA,20231103,99165.09,99151.44,1513,1514,'202311031513,-13.64999999999418,1,219.01,0.0,220.01,
TSLA,20231103,99151.44,99164.18,1518,1545,'202311031518,12.739999999990687,27,219.11,0.0,219.42,
TSLA,20231103,99164.18,99143.25,1549,1550,'202311031549,-20.929999999993015,1,218.76,0.0,219.25,
TSLA,20231106,99143.25,99310.57,0933,0941,'202311060933,167.32000000000698,8,218.51,0.0,224.59,
TSLA,20231106,99310.57,99271.87,1017,1022,'202311061017,-38.70000000001164,5,219.23,0.0,220.37,
TSLA,20231106,99271.87,99234.07,1026,1028,'202311061026,-37.79999999998836,2,220.04,0.0,220.66,
TSLA,20231106,99234.07,99200.77,1049,1050,'202311061049,-33.30000000000291,1,220.12,0.0,222.01,
TSLA,20231106,99200.77,99220.57,1054,1103,'202311061054,19.80000000000291,9,220.16,0.0,220.88,
TSLA,20231106,99220.57,99276.37,1137,1153,'202311061137,55.79999999998836,16,220.02,0.0,220.77,
TSLA,20231106,99276.37,99460.19,1157,1242,'202311061157,183.82000000000698,45,218.82,0.0,219.69,
TSLA,20231106,99460.19,99450.07,1246,1256,'202311061246,-10.119999999995343,10,217.04,0.0,217.54,
TSLA,20231106,99450.07,99603.86,1300,1329,'202311061300,153.7899999999936,29,216.57,0.0,217.52,
TSLA,20231106,99603.86,99578.1,1333,1336,'202311061333,-25.75999999999476,3,215.41,0.0,215.85,
TSLA,20231106,99578.1,99545.9,1355,1357,'202311061355,-32.20000000001164,2,215.15,0.0,216.2,
TSLA,20231106,99545.9,99532.1,1401,1404,'202311061401,-13.799999999988358,3,215.23,0.0,215.75,
TSLA,20231106,99532.1,99510.02,1408,1411,'202311061408,-22.080000000001746,3,215.29,0.0,215.76,
TSLA,20231106,99510.02,99498.98,1415,1416,'202311061415,-11.040000000008149,1,215.07,0.0,215.87,
TSLA,20231106,99498.98,99487.15,1519,1520,'202311061519,-11.830000000001746,1,218.04,0.0,219.07,
TSLA,20231106,99487.15,99484.42,1524,1544,'202311061524,-2.7299999999959255,20,218.64,0.0,219.05,
TSLA,20231107,99484.42,99479.82,0946,0950,'202311070946,-4.599999999991269,4,216.78,0.0,218.39,
TSLA,20231107,99479.82,99443.94,0954,0955,'202311070954,-35.88000000000466,1,216.19,0.0,217.34,
TSLA,20231107,99443.94,99466.94,0959,1002,'202311070959,23.0,3,216.81,0.0,217.86,
TSLA,20231107,99466.94,99475.22,1006,1012,'202311071006,8.279999999998836,6,216.59,0.0,217.76,
TSLA,20231107,99475.22,99458.66,1016,1019,'202311071016,-16.55999999999767,3,216.07,0.0,216.69,
TSLA,20231107,99458.66,99421.86,1023,1025,'202311071023,-36.80000000000291,2,216.11,0.0,216.92,
TSLA,20231107,99421.86,99396.1,1029,1032,'202311071029,-25.75999999999476,3,216.5,0.0,217.51,
TSLA,20231107,99396.1,99353.78,1036,1049,'202311071036,-42.320000000006985,13,216.89,0.0,217.47,
TSLA,20231107,99353.78,99376.53,1053,1105,'202311071053,22.75,12,216.68,0.0,217.69,
TSLA,20231107,99376.53,99350.14,1208,1215,'202311071208,-26.389999999999418,7,217.33,0.0,218.1,
TSLA,20231107,99350.14,99334.67,1219,1220,'202311071219,-15.470000000001164,1,217.17,0.0,217.94,
TSLA,20231107,99334.67,99331.03,1233,1236,'202311071233,-3.639999999999418,3,217.47,0.0,218.26,
TSLA,20231107,99331.03,99295.54,1240,1243,'202311071240,-35.49000000000524,3,217.56,0.0,218.17,
TSLA,20231107,99295.54,99273.7,1258,1259,'202311071258,-21.839999999996508,1,217.8,0.0,218.24,
TSLA,20231107,99273.7,99341.2,1349,1443,'202311071349,67.5,54,219.78,0.0,220.55,
TSLA,20231107,99341.2,99420.4,1517,1536,'202311071517,79.19999999999709,19,220.99,0.0,221.58,
TSLA,20231107,99420.4,99391.92,1540,1554,'202311071540,-28.479999999995925,14,222.27,0.0,222.92,
TSLA,20231108,99391.92,99366.72,0946,0951,'202311080946,-25.19999999999709,5,220.17,0.0,221.36,
TSLA,20231108,99366.72,99534.12,0955,1006,'202311080955,167.39999999999418,11,220.26,0.0,221.17,
TSLA,20231108,99534.12,99509.55,1010,1013,'202311081010,-24.569999999992433,3,219.01,0.0,219.92,
TSLA,20231108,99509.55,99576.89,1017,1032,'202311081017,67.33999999999651,15,219.37,0.0,219.97,
TSLA,20231108,99576.89,99545.95,1036,1037,'202311081036,-30.94000000000233,1,218.16,0.0,218.91,
TSLA,20231108,99545.95,99501.36,1041,1042,'202311081041,-44.58999999999651,1,218.59,0.0,219.21,
TSLA,20231108,99501.36,99488.62,1208,1209,'202311081208,-12.740000000005239,1,218.46,0.0,219.5,
TSLA,20231108,99488.62,99521.38,1213,1237,'202311081213,32.76000000000931,24,218.45,0.0,219.07,
TSLA,20231108,99521.38,99504.28,1505,1510,'202311081505,-17.10000000000582,5,220.71,0.0,221.39,
TSLA,20231108,99504.28,99569.08,1514,1557,'202311081514,64.80000000000291,43,221.16,0.0,221.56,
TSLA,20231109,99569.08,99731.97,0933,0942,'202311090933,162.88999999999942,9,218.83,0.0,223.29,
TSLA,20231109,99731.97,99721.85,0946,0953,'202311090946,-10.119999999995343,7,216.59,0.0,218.04,
TSLA,20231109,99721.85,99857.09,0957,1015,'202311090957,135.2399999999907,18,216.11,0.0,217.06,
TSLA,20231109,99857.09,99907.31,1019,1028,'202311091019,50.220000000001164,9,214.41,0.0,215.21,
TSLA,20231109,99907.31,99884.99,1032,1039,'202311091032,-22.319999999992433,7,213.65,0.0,214.34,
TSLA,20231109,99884.99,99841.28,1043,1044,'202311091043,-43.7100000000064,1,213.72,0.0,214.48,
TSLA,20231109,99841.28,99822.68,1048,1054,'202311091048,-18.60000000000582,6,214.11,0.0,214.9,
TSLA,20231109,99822.68,99772.46,1058,1101,'202311091058,-50.21999999998661,3,213.87,0.0,214.71,
TSLA,20231109,99772.46,99888.71,1121,1149,'202311091121,116.25,28,213.88,0.0,214.91,
TSLA,20231109,99888.71,99883.07,1158,1159,'202311091158,-5.639999999999418,1,211.95,0.0,213.16,
TSLA,20231109,99883.07,100032.53,1203,1231,'202311091203,149.45999999999185,28,211.57,0.0,212.54,
TSLA,20231109,100032.53,99992.63,1235,1243,'202311091235,-39.89999999999418,8,209.08,0.0,210.18,
TSLA,20231109,99992.63,99926.13,1247,1248,'202311091247,-66.5,1,209.25,0.0,209.56,
TSLA,20231109,99926.13,100092.38,1252,1304,'202311091252,166.25,12,209.32,0.0,210.19,
TSLA,20231109,100092.38,100064.54,1308,1309,'202311091308,-27.84000000001106,1,206.8,0.0,209.64,
TSLA,20231109,100064.54,99998.3,1313,1314,'202311091313,-66.23999999999069,1,207.11,0.0,208.25,
TSLA,20231109,99998.3,99981.02,1408,1421,'202311091408,-17.279999999998836,13,207.43,0.0,208.61,
TSLA,20231109,99981.02,99969.5,1437,1445,'202311091437,-11.520000000004075,8,208.18,0.0,209.48,
TSLA,20231109,99969.5,100063.55,1449,1501,'202311091449,94.05000000000291,12,207.62,0.0,208.43,
TSLA,20231109,100063.55,100038.59,1505,1508,'202311091505,-24.960000000006403,3,207.13,0.0,208.11,
TSLA,20231110,100038.59,99980.93,0949,0950,'202311100949,-57.66000000000349,1,211.88,0.0,213.51,
TSLA,20231110,99980.93,99948.97,0954,0955,'202311100954,-31.95999999999185,1,212.55,0.0,213.39,
TSLA,20231110,99948.97,99923.59,0959,1000,'202311100959,-25.380000000004657,1,212.08,0.0,213.0,
TSLA,20231110,99923.59,99883.27,1033,1035,'202311101033,-40.31999999999243,2,206.68,0.0,207.59,
TSLA,20231110,99883.27,99839.11,1039,1045,'202311101039,-44.16000000000349,6,206.92,0.0,207.71,
TSLA,20231110,99839.11,99886.11,1204,1217,'202311101204,47.0,13,211.64,0.0,212.49,
TSLA,20231110,99886.11,99915.25,1221,1240,'202311101221,29.139999999999418,19,212.14,0.0,212.77,
TSLA,20231110,99915.25,99902.09,1244,1246,'202311101244,-13.160000000003492,2,212.47,0.0,213.17,
TSLA,20231110,99902.09,99883.29,1250,1251,'202311101250,-18.80000000000291,1,212.28,0.0,212.76,
TSLA,20231110,99883.29,99873.89,1255,1256,'202311101255,-9.39999999999418,1,212.18,0.0,212.8,
TSLA,20231110,99873.89,99871.07,1300,1303,'202311101300,-2.819999999992433,3,212.3,0.0,212.85,
TSLA,20231110,99871.07,99819.92,1307,1310,'202311101307,-51.15000000000873,3,212.49,0.0,212.96,
TSLA,20231110,99819.92,99806.76,1314,1315,'202311101314,-13.160000000003492,1,212.41,0.0,212.95,
TSLA,20231110,99806.76,99990.06,1319,1352,'202311101319,183.3000000000029,33,212.14,0.0,212.64,
TSLA,20231110,99990.06,99952.86,1356,1402,'202311101356,-37.19999999999709,6,214.19,0.0,214.99,
TSLA,20231110,99952.86,99923.42,1421,1424,'202311101421,-29.44000000000233,3,214.5,0.0,215.05,
TSLA,20231110,99923.42,99893.66,1428,1430,'202311101428,-29.75999999999476,2,214.7,0.0,215.12,
TSLA,20231110,99893.66,99888.08,1443,1453,'202311101443,-5.580000000001746,10,214.36,0.0,215.08,
TSLA,20231110,99888.08,99851.81,1457,1504,'202311101457,-36.270000000004075,7,214.71,0.0,215.17,
TSLA,20231113,99851.81,99821.73,0946,0947,'202311130946,-30.080000000001746,1,211.7,0.0,212.94,
TSLA,20231113,99821.73,99861.77,1017,1024,'202311131017,40.04000000000815,7,216.22,0.0,218.62,
TSLA,20231113,99861.77,99835.67,1028,1035,'202311131028,-26.10000000000582,7,218.34,0.0,219.82,
TSLA,20231113,99835.67,99994.92,1039,1048,'202311131039,159.25,9,219.57,0.0,220.37,
TSLA,20231113,99994.92,99965.22,1052,1054,'202311131052,-29.69999999999709,2,220.31,0.0,221.95,
TSLA,20231113,99965.22,100121.82,1058,1124,'202311131058,156.60000000000582,26,220.73,0.0,221.56,
TSLA,20231113,100121.82,100201.92,1128,1151,'202311131128,80.09999999999127,23,222.77,0.0,223.58,
TSLA,20231113,100201.92,100172.55,1227,1229,'202311131227,-29.369999999995343,2,223.41,0.0,224.67,
TSLA,20231113,100172.55,100144.96,1233,1237,'202311131233,-27.589999999996508,4,223.47,0.0,224.74,
TSLA,20231113,100144.96,100210.82,1353,1434,'202311131353,65.86000000000058,41,223.03,0.0,223.85,
TSLA,20231113,100210.82,100205.48,1438,1439,'202311131438,-5.3400000000110595,1,224.45,0.0,224.94,
TSLA,20231113,100205.48,100157.42,1443,1447,'202311131443,-48.05999999999767,4,224.42,0.0,224.86,
TSLA,20231113,100157.42,100110.25,1553,1555,'202311131553,-47.169999999998254,2,223.76,0.0,224.34,
TSLA,20231114,100110.25,100050.91,0933,0934,'202311140933,-59.33999999999651,1,220.63,0.0,234.17,
TSLA,20231114,100050.91,100222.91,0938,0945,'202311140938,172.0,7,227.55,0.0,236.03,
TSLA,20231114,100222.91,100265.41,0949,0954,'202311140949,42.5,5,232.95,0.0,235.15,
TSLA,20231114,100265.41,100211.86,0958,1001,'202311140958,-53.55000000000291,3,232.62,0.0,233.99,
TSLA,20231114,100211.86,100119.21,1005,1006,'202311141005,-92.64999999999418,1,233.14,0.0,234.13,
TSLA,20231114,100119.21,100077.93,1010,1017,'202311141010,-41.28000000001339,7,231.87,0.0,234.17,
TSLA,20231114,100077.93,100035.43,1035,1036,'202311141035,-42.5,1,232.47,0.0,233.35,
TSLA,20231114,100035.43,99989.53,1040,1050,'202311141040,-45.89999999999418,10,232.58,0.0,233.76,
TSLA,20231114,99989.53,99955.53,1054,1055,'202311141054,-34.0,1,232.96,0.0,234.04,
TSLA,20231114,99955.53,99934.28,1107,1108,'202311141107,-21.25,1,232.91,0.0,234.19,
TSLA,20231114,99934.28,99924.08,1112,1122,'202311141112,-10.19999999999709,10,233.64,0.0,234.47,
TSLA,20231114,99924.08,99894.33,1126,1130,'202311141126,-29.75,4,234.04,0.0,235.0,
TSLA,20231114,99894.33,99891.81,1145,1146,'202311141145,-2.5200000000040745,1,233.7,0.0,235.54,
TSLA,20231114,99891.81,99854.41,1150,1151,'202311141150,-37.39999999999418,1,234.5,0.0,235.65,
TSLA,20231114,99854.41,99839.29,1303,1309,'202311141303,-15.120000000009895,6,235.27,0.0,235.65,
TSLA,20231114,99839.29,99830.89,1313,1315,'202311141313,-8.39999999999418,2,235.2,0.0,235.6,
TSLA,20231114,99830.89,99841.81,1319,1342,'202311141319,10.919999999998254,23,235.16,0.0,235.49,
TSLA,20231114,99841.81,99821.65,1433,1434,'202311141433,-20.160000000003492,1,235.32,0.0,236.39,
TSLA,20231114,99821.65,99909.01,1438,1551,'202311141438,87.36000000000058,73,235.99,0.0,236.24,
TSLA,20231115,99909.01,100065.05,0936,0939,'202311150936,156.04000000000815,3,236.57,0.0,239.74,
TSLA,20231115,100065.05,100011.75,0943,0945,'202311150943,-53.30000000000291,2,239.39,0.0,241.62,
TSLA,20231115,100011.75,99956.14,0949,0951,'202311150949,-55.61000000000058,2,239.84,0.0,241.49,
TSLA,20231115,99956.14,100140.4,0955,1010,'202311150955,184.25999999999476,15,238.56,0.0,240.96,
TSLA,20231115,100140.4,100208.46,1014,1029,'202311151014,68.06000000001222,15,240.99,0.0,241.73,
TSLA,20231115,100208.46,100374.1,1033,1105,'202311151033,165.63999999999942,32,242.22,0.0,242.92,
TSLA,20231115,100374.1,100366.0,1109,1112,'202311151109,-8.10000000000582,3,244.84,0.0,246.56,
TSLA,20231115,100366.0,100334.41,1132,1133,'202311151132,-31.589999999996508,1,245.11,0.0,245.99,
TSLA,20231115,100334.41,100324.57,1204,1206,'202311151204,-9.839999999996508,2,241.84,0.0,242.82,
TSLA,20231115,100324.57,100281.11,1210,1214,'202311151210,-43.4600000000064,4,242.57,0.0,242.93,
TSLA,20231115,100281.11,100221.25,1308,1311,'202311151308,-59.86000000000058,3,241.37,0.0,243.88,
TSLA,20231115,100221.25,100171.45,1315,1317,'202311151315,-49.80000000000291,2,240.78,0.0,242.15,
TSLA,20231115,100171.45,100146.03,1321,1323,'202311151321,-25.419999999998254,2,240.74,0.0,241.52,
TSLA,20231115,100146.03,100127.99,1327,1329,'202311151327,-18.039999999993597,2,240.92,0.0,242.11,
TSLA,20231116,100127.99,100227.59,0933,0939,'202311160933,99.59999999999127,6,239.07,0.0,243.9,
TSLA,20231116,100227.59,100129.31,0943,0945,'202311160943,-98.27999999999884,2,237.62,0.0,239.59,
TSLA,20231116,100129.31,100060.42,0949,0955,'202311160949,-68.88999999999942,6,237.51,0.0,239.7,
TSLA,20231116,100060.42,100130.98,1011,1021,'202311161011,70.55999999999767,10,237.75,0.0,240.07,
TSLA,20231116,100130.98,100113.34,1025,1028,'202311161025,-17.639999999999418,3,236.27,0.0,237.9,
TSLA,20231116,100113.34,100263.7,1032,1043,'202311161032,150.36000000000058,11,236.87,0.0,237.64,
TSLA,20231116,100263.7,100327.54,1047,1057,'202311161047,63.83999999999651,10,235.11,0.0,236.03,
TSLA,20231116,100327.54,100298.98,1101,1102,'202311161101,-28.55999999999767,1,234.5,0.0,235.36,
TSLA,20231116,100298.98,100251.1,1129,1131,'202311161129,-47.879999999990105,2,235.58,0.0,237.0,
TSLA,20231116,100251.1,100289.74,1135,1145,'202311161135,38.63999999999942,10,235.55,0.0,236.29,
TSLA,20231116,100289.74,100261.18,1149,1150,'202311161149,-28.560000000012224,1,234.71,0.0,235.71,
TSLA,20231116,100261.18,100257.82,1203,1211,'202311161203,-3.35999999998603,8,235.04,0.0,235.75,
TSLA,20231116,100257.82,100241.02,1215,1216,'202311161215,-16.80000000000291,1,234.74,0.0,235.91,
TSLA,20231116,100241.02,100211.62,1238,1239,'202311161238,-29.40000000000873,1,235.03,0.0,235.73,
TSLA,20231116,100211.62,100462.37,1308,1351,'202311161308,250.75,43,235.23,0.0,236.46,
TSLA,20231116,100462.37,100495.91,1355,1411,'202311161355,33.54000000000815,16,231.81,0.0,232.68,
