Symbol,Date,Initial Balance,End Balance,StartTime,EndTime,Full Date Time,Profit/Loss,DiffTime,Type,BollingerLower,StartPrice,BollingerUpper,EndPrice,
TSLA,20231026,100000.0,99976.72,1218,1221,'202310261218,-23.279999999998836,3,SELL,206.24,206.01,207.29,206.25,
TSLA,20231026,99976.72,99958.29,1225,1227,'202310261225,-18.430000000007567,2,SELL,205.71,206.07,206.6,206.26,
TSLA,20231026,99958.29,100026.45,1231,1243,'202310261231,68.16000000000349,12,SELL,205.8,206.7,206.62,205.99,
TSLA,20231026,100026.45,99991.53,1247,1254,'202310261247,-34.919999999998254,7,SELL,205.17,205.33,206.06,205.69,
TSLA,20231026,99991.53,99923.63,1258,1301,'202310261258,-67.89999999999418,3,SELL,205.13,205.5,205.66,206.2,
TSLA,20231026,99923.63,99904.23,1325,1326,'202310261325,-19.40000000000873,1,SELL,205.56,205.75,206.95,205.95,
TSLA,20231026,99904.23,99849.91,1330,1333,'202310261330,-54.31999999999243,3,SELL,205.58,205.54,206.09,206.1,
TSLA,20231026,99849.91,99844.21,1503,1505,'202310261503,-5.69999999999709,2,BUY,208.58,209.17,209.51,209.11,
TSLA,20231026,99844.21,99807.16,1509,1510,'202310261509,-37.05000000000291,1,BUY,208.94,209.03,209.45,208.64,
TSLA,20231026,99807.16,99756.72,1546,1550,'202310261546,-50.44000000000233,4,SELL,205.6,205.59,206.76,206.11,
TSLA,20231026,99756.72,99716.95,1554,1555,'202310261554,-39.770000000004075,1,SELL,205.39,205.61,206.12,206.02,
TSLA,20231027,99716.95,99758.31,0933,0938,'202310270933,41.36000000000058,5,BUY,204.13,210.67,211.75,211.11,
TSLA,20231027,99758.31,99781.11,0942,0949,'202310270942,22.80000000000291,7,BUY,209.45,209.27,211.72,209.51,
TSLA,20231027,99781.11,99726.96,0953,0954,'202310270953,-54.14999999999418,1,BUY,209.61,209.78,211.27,209.21,
TSLA,20231027,99726.96,99681.36,0958,0959,'202310270958,-45.60000000000582,1,BUY,209.06,209.41,210.43,208.93,
TSLA,20231027,99681.36,99651.91,1015,1016,'202310271015,-29.44999999999709,1,BUY,208.76,210.13,210.84,209.82,
TSLA,20231027,99651.91,99630.06,1125,1129,'202310271125,-21.85000000000582,4,BUY,209.59,210.31,210.34,210.08,
TSLA,20231027,99630.06,99616.76,1133,1134,'202310271133,-13.30000000000291,1,BUY,209.38,209.26,210.54,209.12,
TSLA,20231027,99616.76,99595.86,1202,1204,'202310271202,-20.89999999999418,2,BUY,209.95,210.5,210.75,210.28,
TSLA,20231027,99595.86,99579.71,1208,1213,'202310271208,-16.14999999999418,5,BUY,210.08,210.15,210.73,209.98,
TSLA,20231027,99579.71,99543.23,1433,1435,'202310271433,-36.48000000001048,2,SELL,205.72,206.74,206.58,207.12,
TSLA,20231027,99543.23,99529.79,1458,1459,'202310271458,-13.440000000002328,1,SELL,206.28,206.37,207.18,206.51,
TSLA,20231027,99529.79,99504.83,1503,1505,'202310271503,-24.95999999999185,2,SELL,206.26,206.65,206.79,206.91,
TSLA,20231027,99504.83,99468.35,1509,1516,'202310271509,-36.479999999995925,7,SELL,206.45,206.99,207.12,207.37,
TSLA,20231030,99468.35,99434.15,0933,0936,'202310300933,-34.20000000001164,3,BUY,206.29,209.28,209.1,208.92,
TSLA,20231030,99434.15,99380.0,0940,0943,'202310300940,-54.14999999999418,3,BUY,208.37,209.96,210.46,209.39,
TSLA,20231030,99380.0,99312.55,0947,0950,'202310300947,-67.44999999999709,3,BUY,209.0,208.77,210.29,208.06,
TSLA,20231030,99312.55,99240.77,1004,1006,'202310301004,-71.77999999999884,2,SELL,205.41,205.58,207.78,206.32,
TSLA,20231030,99240.77,99280.54,1010,1012,'202310301010,39.76999999998952,2,SELL,205.57,205.55,206.36,205.14,
TSLA,20231030,99280.54,99357.17,1016,1024,'202310301016,76.63000000000466,8,SELL,204.26,204.57,206.24,203.78,
TSLA,20231030,99357.17,99620.79,1028,1045,'202310301028,263.61999999999534,17,SELL,202.22,202.05,204.03,199.36,
TSLA,20231030,99620.79,99572.28,1049,1051,'202310301049,-48.50999999999476,2,SELL,198.66,200.22,200.82,200.71,
TSLA,20231030,99572.28,99518.82,1101,1110,'202310301101,-53.45999999999185,9,SELL,199.23,200.17,201.52,200.71,
TSLA,20231030,99518.82,99542.82,1114,1120,'202310301114,24.0,6,SELL,199.58,199.74,200.37,199.5,
TSLA,20231030,99542.82,99531.71,1124,1126,'202310301124,-11.110000000000582,2,SELL,197.47,197.7,199.78,197.81,
TSLA,20231030,99531.71,99502.71,1130,1135,'202310301130,-29.0,5,SELL,197.15,198.42,198.76,198.71,
TSLA,20231030,99502.71,99429.99,1139,1141,'202310301139,-72.72000000000116,2,SELL,197.31,196.89,198.92,197.61,
TSLA,20231030,99429.99,99412.82,1145,1146,'202310301145,-17.169999999998254,1,SELL,196.92,197.73,198.47,197.9,
TSLA,20231030,99412.82,99370.82,1150,1151,'202310301150,-42.0,1,SELL,197.43,198.14,198.12,198.56,
TSLA,20231030,99370.82,99381.82,1219,1226,'202310301219,11.0,7,SELL,198.53,198.45,200.01,198.34,
TSLA,20231030,99381.82,99584.82,1230,1250,'202310301230,203.0,20,SELL,197.84,198.45,198.41,196.42,
TSLA,20231030,99584.82,99607.26,1254,1257,'202310301254,22.439999999987776,3,SELL,195.72,195.56,196.54,195.34,
TSLA,20231030,99607.26,99564.42,1301,1305,'202310301301,-42.83999999999651,4,SELL,195.01,196.02,196.42,196.44,
TSLA,20231030,99564.42,99520.56,1309,1321,'202310301309,-43.86000000000058,12,SELL,195.77,195.92,196.31,196.35,
TSLA,20231030,99520.56,99497.33,1325,1326,'202310301325,-23.229999999995925,1,SELL,195.44,196.15,196.43,196.38,
TSLA,20231030,99497.33,99489.25,1427,1438,'202310301427,-8.080000000001746,11,SELL,196.14,196.28,196.83,196.36,
TSLA,20231030,99489.25,99469.05,1442,1443,'202310301442,-20.19999999999709,1,SELL,195.85,196.57,196.58,196.77,
TSLA,20231030,99469.05,99420.57,1458,1501,'202310301458,-48.479999999995925,3,SELL,196.15,196.38,197.14,196.86,
TSLA,20231030,99420.57,99394.31,1505,1506,'202310301505,-26.260000000009313,1,SELL,196.18,196.95,197.02,197.21,
TSLA,20231031,99394.31,99336.17,0938,0939,'202310310938,-58.13999999999942,1,SELL,194.58,194.84,197.75,195.41,
TSLA,20231031,99336.17,99230.12,0943,0945,'202310310943,-106.05000000000291,2,SELL,194.51,197.18,197.14,198.23,
TSLA,20231031,99230.12,99218.12,1019,1026,'202310311019,-12.0,7,BUY,199.5,199.76,200.57,199.64,
TSLA,20231031,99218.12,99180.12,1030,1031,'202310311030,-38.0,1,BUY,199.16,199.35,200.48,198.97,
TSLA,20231031,99180.12,99142.12,1055,1056,'202310311055,-38.0,1,BUY,197.84,199.27,199.39,198.89,
TSLA,20231031,99142.12,99123.12,1100,1111,'202310311100,-19.0,11,BUY,198.31,198.66,199.5,198.47,
TSLA,20231031,99123.12,99052.12,1115,1116,'202310311115,-71.0,1,BUY,198.35,198.5,199.21,197.79,
TSLA,20231031,99052.12,99044.12,1203,1208,'202310311203,-8.0,5,BUY,197.46,198.2,198.4,198.12,
TSLA,20231031,99044.12,99013.12,1212,1213,'202310311212,-31.0,1,BUY,198.17,198.49,198.53,198.18,
TSLA,20231031,99013.12,99057.12,1238,1302,'202310311238,44.0,24,BUY,197.46,198.35,198.17,198.79,
TSLA,20231031,99057.12,99009.12,1306,1312,'202310311306,-48.0,6,BUY,198.63,199.04,199.34,198.56,
TSLA,20231031,99009.12,99003.12,1316,1318,'202310311316,-6.0,2,BUY,198.76,199.0,199.21,198.94,
TSLA,20231031,99003.12,99261.12,1322,1410,'202310311322,258.0,48,BUY,198.91,199.2,199.14,201.78,
TSLA,20231031,99261.12,99251.22,1414,1423,'202310311414,-9.89999999999418,9,BUY,201.71,201.77,202.37,201.67,
TSLA,20231031,99251.22,99220.53,1504,1505,'202310311504,-30.69000000000233,1,BUY,201.51,202.02,202.11,201.71,
TSLA,20231031,99220.53,99224.49,1509,1520,'202310311509,3.960000000006403,11,BUY,201.53,201.9,202.13,201.94,
TSLA,20231101,99224.49,99358.14,1046,1057,'202311011046,133.64999999999418,11,SELL,199.15,200.03,200.03,198.68,
TSLA,20231101,99358.14,99324.14,1101,1102,'202311011101,-34.0,1,SELL,198.19,199.13,199.07,199.47,
TSLA,20231101,99324.14,99298.14,1113,1116,'202311011113,-26.0,3,SELL,198.4,198.48,199.81,198.74,
TSLA,20231101,99298.14,99233.14,1120,1124,'202311011120,-65.0,4,SELL,198.33,198.24,198.89,198.89,
TSLA,20231101,99233.14,99196.14,1128,1130,'202311011128,-37.0,2,SELL,198.2,198.79,198.95,199.16,
TSLA,20231101,99196.14,99161.49,1207,1209,'202311011207,-34.64999999999418,2,SELL,199.86,200.11,200.79,200.46,
TSLA,20231101,99161.49,99156.54,1338,1339,'202311011338,-4.9500000000116415,1,SELL,200.06,200.69,201.05,200.74,
TSLA,20231101,99156.54,99127.83,1403,1404,'202311011403,-28.70999999999185,1,BUY,201.19,201.89,202.19,201.6,
TSLA,20231101,99127.83,99118.03,1432,1438,'202311011432,-9.80000000000291,6,BUY,200.66,202.13,202.01,202.03,
TSLA,20231101,99118.03,99182.71,1457,1505,'202311011457,64.68000000000757,8,BUY,201.07,203.24,202.96,203.9,
TSLA,20231101,99182.71,99130.33,1509,1514,'202311011509,-52.38000000000466,5,BUY,203.7,204.15,204.57,203.61,
TSLA,20231101,99130.33,99146.99,1518,1527,'202311011518,16.660000000003492,9,BUY,203.33,203.62,204.66,203.79,
TSLA,20231101,99146.99,99258.54,1531,1557,'202311011531,111.54999999998836,26,BUY,203.83,204.4,204.47,205.55,
TSLA,20231102,99258.54,99186.16,0933,0934,'202311020933,-72.3799999999901,1,BUY,203.4,212.53,213.09,211.76,
TSLA,20231102,99186.16,99220.57,0938,0942,'202311020938,34.41000000000349,4,BUY,208.64,214.33,215.33,214.7,
TSLA,20231102,99220.57,99190.21,0946,0947,'202311020946,-30.360000000000582,1,BUY,214.01,215.08,215.78,214.75,
TSLA,20231102,99190.21,99154.33,0951,0952,'202311020951,-35.88000000000466,1,BUY,214.35,215.41,215.77,215.02,
TSLA,20231102,99154.33,99101.89,0956,0958,'202311020956,-52.44000000000233,2,BUY,214.25,216.86,216.56,216.29,
TSLA,20231102,99101.89,99067.85,1002,1003,'202311021002,-34.0399999999936,1,BUY,215.1,215.18,216.68,214.81,
TSLA,20231102,99067.85,99020.01,1019,1026,'202311021019,-47.84000000001106,7,BUY,213.71,216.17,215.86,215.65,
TSLA,20231102,99020.01,98935.37,1030,1032,'202311021030,-84.63999999999942,2,BUY,215.62,216.66,216.67,215.74,
TSLA,20231102,98935.37,98968.49,1036,1045,'202311021036,33.120000000009895,9,BUY,215.42,215.49,216.69,215.85,
TSLA,20231102,98968.49,99014.49,1049,1100,'202311021049,46.0,11,BUY,215.83,215.95,216.45,216.45,
TSLA,20231102,99014.49,98987.19,1104,1112,'202311021104,-27.30000000000291,8,BUY,216.37,217.44,217.27,217.14,
TSLA,20231102,98987.19,98943.03,1116,1126,'202311021116,-44.16000000000349,10,BUY,216.91,217.29,217.6,216.81,
TSLA,20231102,98943.03,98905.31,1150,1151,'202311021150,-37.720000000001164,1,BUY,215.88,217.15,217.04,216.74,
TSLA,20231102,98905.31,98985.35,1155,1217,'202311021155,80.04000000000815,22,BUY,216.39,216.55,217.01,217.42,
TSLA,20231102,98985.35,98954.99,1221,1226,'202311021221,-30.360000000000582,5,BUY,217.19,217.07,218.03,216.74,
TSLA,20231102,98954.99,98937.7,1247,1249,'202311021247,-17.29000000000815,2,BUY,217.13,217.65,217.68,217.46,
TSLA,20231102,98937.7,98909.18,1253,1259,'202311021253,-28.520000000004075,6,BUY,217.12,217.15,217.75,216.84,
TSLA,20231102,98909.18,98906.42,1315,1316,'202311021315,-2.7599999999947613,1,BUY,216.96,217.21,217.4,217.18,
TSLA,20231102,98906.42,98878.82,1320,1321,'202311021320,-27.59999999999127,1,BUY,216.89,216.92,217.38,216.62,
TSLA,20231102,98878.82,98853.98,1333,1335,'202311021333,-24.84000000001106,2,BUY,216.44,217.11,217.33,216.84,
TSLA,20231102,98853.98,98876.06,1339,1408,'202311021339,22.080000000001746,29,BUY,216.69,216.92,217.26,217.16,
TSLA,20231102,98876.06,98915.19,1412,1430,'202311021412,39.13000000000466,18,BUY,217.07,217.58,217.56,218.01,
TSLA,20231102,98915.19,98951.59,1434,1510,'202311021434,36.39999999999418,36,BUY,217.91,218.15,218.48,218.55,
TSLA,20231103,98951.59,98894.89,0933,0934,'202311030933,-56.69999999999709,1,BUY,217.3,221.42,222.11,220.79,
TSLA,20231103,98894.89,99280.09,0938,0953,'202311030938,385.1999999999971,15,BUY,219.57,221.36,222.57,225.64,
TSLA,20231103,99280.09,99215.85,0957,0959,'202311030957,-64.23999999999069,2,BUY,224.72,225.76,226.08,225.03,
TSLA,20231103,99215.85,99144.65,1003,1006,'202311031003,-71.20000000001164,3,BUY,224.42,224.62,225.61,223.82,
TSLA,20231103,99144.65,99113.15,1116,1120,'202311031116,-31.5,4,SELL,220.04,220.14,220.53,220.49,
TSLA,20231103,99113.15,99096.05,1124,1131,'202311031124,-17.09999999999127,7,SELL,220.06,220.58,220.7,220.77,
TSLA,20231103,99096.05,99188.75,1150,1206,'202311031150,92.69999999999709,16,SELL,220.16,220.43,220.65,219.4,
TSLA,20231103,99188.75,99180.56,1336,1337,'202311031336,-8.190000000002328,1,SELL,219.05,219.17,219.56,219.26,
TSLA,20231103,99180.56,99165.09,1341,1356,'202311031341,-15.470000000001164,15,SELL,219.02,219.13,219.55,219.3,
TSLA,20231103,99165.09,99151.44,1513,1514,'202311031513,-13.64999999999418,1,SELL,219.01,219.25,220.01,219.4,
TSLA,20231103,99151.44,99164.18,1518,1545,'202311031518,12.739999999990687,27,SELL,219.11,219.43,219.42,219.29,
TSLA,20231103,99164.18,99143.25,1549,1550,'202311031549,-20.929999999993015,1,SELL,218.76,219.27,219.25,219.5,
TSLA,20231106,99143.25,99310.57,0933,0941,'202311060933,167.32000000000698,8,BUY,218.51,223.12,224.59,225.0,
TSLA,20231106,99310.57,99271.87,1017,1022,'202311061017,-38.70000000001164,5,SELL,219.23,220.38,220.37,220.81,
TSLA,20231106,99271.87,99234.07,1026,1028,'202311061026,-37.79999999998836,2,SELL,220.04,220.54,220.66,220.96,
TSLA,20231106,99234.07,99200.77,1049,1050,'202311061049,-33.30000000000291,1,SELL,220.12,220.17,222.01,220.54,
TSLA,20231106,99200.77,99220.57,1054,1103,'202311061054,19.80000000000291,9,SELL,220.16,220.56,220.88,220.34,
TSLA,20231106,99220.57,99276.37,1137,1153,'202311061137,55.79999999998836,16,SELL,220.02,220.01,220.77,219.39,
TSLA,20231106,99276.37,99460.19,1157,1242,'202311061157,183.82000000000698,45,SELL,218.82,219.61,219.69,217.59,
TSLA,20231106,99460.19,99450.07,1246,1256,'202311061246,-10.119999999995343,10,SELL,217.04,217.05,217.54,217.16,
TSLA,20231106,99450.07,99603.86,1300,1329,'202311061300,153.7899999999936,29,SELL,216.57,217.5,217.52,215.81,
TSLA,20231106,99603.86,99578.1,1333,1336,'202311061333,-25.75999999999476,3,SELL,215.41,215.88,215.85,216.16,
TSLA,20231106,99578.1,99545.9,1355,1357,'202311061355,-32.20000000001164,2,SELL,215.15,215.3,216.2,215.65,
TSLA,20231106,99545.9,99532.1,1401,1404,'202311061401,-13.799999999988358,3,SELL,215.23,215.61,215.75,215.76,
TSLA,20231106,99532.1,99510.02,1408,1411,'202311061408,-22.080000000001746,3,SELL,215.29,215.4,215.76,215.64,
TSLA,20231106,99510.02,99498.98,1415,1416,'202311061415,-11.040000000008149,1,SELL,215.07,215.93,215.87,216.05,
TSLA,20231106,99498.98,99487.15,1519,1520,'202311061519,-11.830000000001746,1,BUY,218.04,218.91,219.07,218.78,
TSLA,20231106,99487.15,99484.42,1524,1544,'202311061524,-2.7299999999959255,20,BUY,218.64,218.89,219.05,218.86,
TSLA,20231107,99484.42,99479.82,0946,0950,'202311070946,-4.599999999991269,4,SELL,216.78,216.82,218.39,216.87,
TSLA,20231107,99479.82,99443.94,0954,0955,'202311070954,-35.88000000000466,1,SELL,216.19,217.22,217.34,217.61,
TSLA,20231107,99443.94,99466.94,0959,1002,'202311070959,23.0,3,SELL,216.81,217.35,217.86,217.1,
TSLA,20231107,99466.94,99475.22,1006,1012,'202311071006,8.279999999998836,6,SELL,216.59,216.61,217.76,216.52,
TSLA,20231107,99475.22,99458.66,1016,1019,'202311071016,-16.55999999999767,3,SELL,216.07,216.53,216.69,216.71,
TSLA,20231107,99458.66,99421.86,1023,1025,'202311071023,-36.80000000000291,2,SELL,216.11,216.84,216.92,217.24,
TSLA,20231107,99421.86,99396.1,1029,1032,'202311071029,-25.75999999999476,3,SELL,216.5,217.16,217.51,217.44,
TSLA,20231107,99396.1,99353.78,1036,1049,'202311071036,-42.320000000006985,13,SELL,216.89,216.91,217.47,217.37,
TSLA,20231107,99353.78,99376.53,1053,1105,'202311071053,22.75,12,SELL,216.68,217.66,217.69,217.41,
TSLA,20231107,99376.53,99350.14,1208,1215,'202311071208,-26.389999999999418,7,SELL,217.33,217.41,218.1,217.7,
TSLA,20231107,99350.14,99334.67,1219,1220,'202311071219,-15.470000000001164,1,SELL,217.17,217.87,217.94,218.04,
TSLA,20231107,99334.67,99331.03,1233,1236,'202311071233,-3.639999999999418,3,SELL,217.47,217.88,218.26,217.92,
TSLA,20231107,99331.03,99295.54,1240,1243,'202311071240,-35.49000000000524,3,SELL,217.56,217.89,218.17,218.28,
TSLA,20231107,99295.54,99273.7,1258,1259,'202311071258,-21.839999999996508,1,SELL,217.8,218.26,218.24,218.5,
TSLA,20231107,99273.7,99341.2,1349,1443,'202311071349,67.5,54,BUY,219.78,220.44,220.55,221.19,
TSLA,20231107,99341.2,99420.4,1517,1536,'202311071517,79.19999999999709,19,BUY,220.99,221.4,221.58,222.28,
TSLA,20231107,99420.4,99391.92,1540,1554,'202311071540,-28.479999999995925,14,BUY,222.27,222.28,222.92,221.96,
TSLA,20231108,99391.92,99366.72,0946,0951,'202311080946,-25.19999999999709,5,SELL,220.17,220.49,221.36,220.77,
TSLA,20231108,99366.72,99534.12,0955,1006,'202311080955,167.39999999999418,11,SELL,220.26,221.37,221.17,219.51,
TSLA,20231108,99534.12,99509.55,1010,1013,'202311081010,-24.569999999992433,3,SELL,219.01,219.71,219.92,219.98,
TSLA,20231108,99509.55,99576.89,1017,1032,'202311081017,67.33999999999651,15,SELL,219.37,219.4,219.97,218.66,
TSLA,20231108,99576.89,99545.95,1036,1037,'202311081036,-30.94000000000233,1,SELL,218.16,218.94,218.91,219.28,
TSLA,20231108,99545.95,99501.36,1041,1042,'202311081041,-44.58999999999651,1,SELL,218.59,219.15,219.21,219.64,
TSLA,20231108,99501.36,99488.62,1208,1209,'202311081208,-12.740000000005239,1,SELL,218.46,218.48,219.5,218.62,
TSLA,20231108,99488.62,99521.38,1213,1237,'202311081213,32.76000000000931,24,SELL,218.45,218.73,219.07,218.37,
TSLA,20231108,99521.38,99504.28,1505,1510,'202311081505,-17.10000000000582,5,BUY,220.71,221.4,221.39,221.21,
TSLA,20231108,99504.28,99569.08,1514,1557,'202311081514,64.80000000000291,43,BUY,221.16,221.6,221.56,222.32,
TSLA,20231109,99569.08,99731.97,0933,0942,'202311090933,162.88999999999942,9,SELL,218.83,219.34,223.29,217.55,
TSLA,20231109,99731.97,99721.85,0946,0953,'202311090946,-10.119999999995343,7,SELL,216.59,216.71,218.04,216.82,
TSLA,20231109,99721.85,99857.09,0957,1015,'202311090957,135.2399999999907,18,SELL,216.11,216.8,217.06,215.33,
TSLA,20231109,99857.09,99907.31,1019,1028,'202311091019,50.220000000001164,9,SELL,214.41,214.7,215.21,214.16,
TSLA,20231109,99907.31,99884.99,1032,1039,'202311091032,-22.319999999992433,7,SELL,213.65,214.15,214.34,214.39,
TSLA,20231109,99884.99,99841.28,1043,1044,'202311091043,-43.7100000000064,1,SELL,213.72,214.35,214.48,214.82,
TSLA,20231109,99841.28,99822.68,1048,1054,'202311091048,-18.60000000000582,6,SELL,214.11,214.52,214.9,214.72,
TSLA,20231109,99822.68,99772.46,1058,1101,'202311091058,-50.21999999998661,3,SELL,213.87,213.72,214.71,214.26,
TSLA,20231109,99772.46,99888.71,1121,1149,'202311091121,116.25,28,SELL,213.88,213.76,214.91,212.51,
TSLA,20231109,99888.71,99883.07,1158,1159,'202311091158,-5.639999999999418,1,SELL,211.95,212.15,213.16,212.21,
TSLA,20231109,99883.07,100032.53,1203,1231,'202311091203,149.45999999999185,28,SELL,211.57,211.45,212.54,209.86,
TSLA,20231109,100032.53,99992.63,1235,1243,'202311091235,-39.89999999999418,8,SELL,209.08,209.1,210.18,209.52,
TSLA,20231109,99992.63,99926.13,1247,1248,'202311091247,-66.5,1,SELL,209.25,209.35,209.56,210.05,
TSLA,20231109,99926.13,100092.38,1252,1304,'202311091252,166.25,12,SELL,209.32,210.0,210.19,208.25,
TSLA,20231109,100092.38,100064.54,1308,1309,'202311091308,-27.84000000001106,1,SELL,206.8,207.16,209.64,207.45,
TSLA,20231109,100064.54,99998.3,1313,1314,'202311091313,-66.23999999999069,1,SELL,207.11,208.08,208.25,208.77,
TSLA,20231109,99998.3,99981.02,1408,1421,'202311091408,-17.279999999998836,13,SELL,207.43,208.29,208.61,208.47,
TSLA,20231109,99981.02,99969.5,1437,1445,'202311091437,-11.520000000004075,8,SELL,208.18,208.03,209.48,208.15,
TSLA,20231109,99969.5,100063.55,1449,1501,'202311091449,94.05000000000291,12,SELL,207.62,208.55,208.43,207.56,
TSLA,20231109,100063.55,100038.59,1505,1508,'202311091505,-24.960000000006403,3,SELL,207.13,207.84,208.11,208.1,
TSLA,20231110,100038.59,99980.93,0949,0950,'202311100949,-57.66000000000349,1,BUY,211.88,213.43,213.51,212.81,
TSLA,20231110,99980.93,99948.97,0954,0955,'202311100954,-31.95999999999185,1,BUY,212.55,212.6,213.39,212.26,
TSLA,20231110,99948.97,99923.59,0959,1000,'202311100959,-25.380000000004657,1,BUY,212.08,212.27,213.0,212.0,
TSLA,20231110,99923.59,99883.27,1033,1035,'202311101033,-40.31999999999243,2,SELL,206.68,207.01,207.59,207.43,
TSLA,20231110,99883.27,99839.11,1039,1045,'202311101039,-44.16000000000349,6,SELL,206.92,207.27,207.71,207.73,
TSLA,20231110,99839.11,99886.11,1204,1217,'202311101204,47.0,13,BUY,211.64,211.87,212.49,212.37,
TSLA,20231110,99886.11,99915.25,1221,1240,'202311101221,29.139999999999418,19,BUY,212.14,212.36,212.77,212.67,
TSLA,20231110,99915.25,99902.09,1244,1246,'202311101244,-13.160000000003492,2,BUY,212.47,212.39,213.17,212.25,
TSLA,20231110,99902.09,99883.29,1250,1251,'202311101250,-18.80000000000291,1,BUY,212.28,212.38,212.76,212.18,
TSLA,20231110,99883.29,99873.89,1255,1256,'202311101255,-9.39999999999418,1,BUY,212.18,212.55,212.8,212.45,
TSLA,20231110,99873.89,99871.07,1300,1303,'202311101300,-2.819999999992433,3,BUY,212.3,212.61,212.85,212.58,
TSLA,20231110,99871.07,99819.92,1307,1310,'202311101307,-51.15000000000873,3,BUY,212.49,213.12,212.96,212.57,
TSLA,20231110,99819.92,99806.76,1314,1315,'202311101314,-13.160000000003492,1,BUY,212.41,212.5,212.95,212.36,
TSLA,20231110,99806.76,99990.06,1319,1352,'202311101319,183.3000000000029,33,BUY,212.14,212.38,212.64,214.33,
TSLA,20231110,99990.06,99952.86,1356,1402,'202311101356,-37.19999999999709,6,BUY,214.19,214.76,214.99,214.36,
TSLA,20231110,99952.86,99923.42,1421,1424,'202311101421,-29.44000000000233,3,BUY,214.5,215.11,215.05,214.79,
TSLA,20231110,99923.42,99893.66,1428,1430,'202311101428,-29.75999999999476,2,BUY,214.7,214.99,215.12,214.67,
TSLA,20231110,99893.66,99888.08,1443,1453,'202311101443,-5.580000000001746,10,BUY,214.36,214.83,215.08,214.77,
TSLA,20231110,99888.08,99851.81,1457,1504,'202311101457,-36.270000000004075,7,BUY,214.71,214.82,215.17,214.43,
TSLA,20231113,99851.81,99821.73,0946,0947,'202311130946,-30.080000000001746,1,SELL,211.7,212.69,212.94,213.01,
TSLA,20231113,99821.73,99861.77,1017,1024,'202311131017,40.04000000000815,7,BUY,216.22,218.07,218.62,218.51,
TSLA,20231113,99861.77,99835.67,1028,1035,'202311131028,-26.10000000000582,7,BUY,218.34,220.25,219.82,219.96,
TSLA,20231113,99835.67,99994.92,1039,1048,'202311131039,159.25,9,BUY,219.57,219.59,220.37,221.34,
TSLA,20231113,99994.92,99965.22,1052,1054,'202311131052,-29.69999999999709,2,BUY,220.31,221.6,221.95,221.27,
TSLA,20231113,99965.22,100121.82,1058,1124,'202311131058,156.60000000000582,26,BUY,220.73,220.98,221.56,222.72,
TSLA,20231113,100121.82,100201.92,1128,1151,'202311131128,80.09999999999127,23,BUY,222.77,223.6,223.58,224.5,
TSLA,20231113,100201.92,100172.55,1227,1229,'202311131227,-29.369999999995343,2,BUY,223.41,224.43,224.67,224.1,
TSLA,20231113,100172.55,100144.96,1233,1237,'202311131233,-27.589999999996508,4,BUY,223.47,223.49,224.74,223.18,
TSLA,20231113,100144.96,100210.82,1353,1434,'202311131353,65.86000000000058,41,BUY,223.03,223.54,223.85,224.28,
TSLA,20231113,100210.82,100205.48,1438,1439,'202311131438,-5.3400000000110595,1,BUY,224.45,224.67,224.94,224.61,
TSLA,20231113,100205.48,100157.42,1443,1447,'202311131443,-48.05999999999767,4,BUY,224.42,224.6,224.86,224.06,
TSLA,20231113,100157.42,100110.25,1553,1555,'202311131553,-47.169999999998254,2,BUY,223.76,224.22,224.34,223.69,
TSLA,20231114,100110.25,100050.91,0933,0934,'202311140933,-59.33999999999651,1,BUY,220.63,232.41,234.17,231.72,
TSLA,20231114,100050.91,100222.91,0938,0945,'202311140938,172.0,7,BUY,227.55,232.42,236.03,234.42,
TSLA,20231114,100222.91,100265.41,0949,0954,'202311140949,42.5,5,BUY,232.95,232.59,235.15,233.09,
TSLA,20231114,100265.41,100211.86,0958,1001,'202311140958,-53.55000000000291,3,BUY,232.62,234.11,233.99,233.48,
TSLA,20231114,100211.86,100119.21,1005,1006,'202311141005,-92.64999999999418,1,BUY,233.14,234.06,234.13,232.97,
TSLA,20231114,100119.21,100077.93,1010,1017,'202311141010,-41.28000000001339,7,BUY,231.87,232.54,234.17,232.06,
TSLA,20231114,100077.93,100035.43,1035,1036,'202311141035,-42.5,1,BUY,232.47,233.5,233.35,233.0,
TSLA,20231114,100035.43,99989.53,1040,1050,'202311141040,-45.89999999999418,10,BUY,232.58,233.85,233.76,233.31,
TSLA,20231114,99989.53,99955.53,1054,1055,'202311141054,-34.0,1,BUY,232.96,233.13,234.04,232.73,
TSLA,20231114,99955.53,99934.28,1107,1108,'202311141107,-21.25,1,BUY,232.91,234.07,234.19,233.82,
TSLA,20231114,99934.28,99924.08,1112,1122,'202311141112,-10.19999999999709,10,BUY,233.64,234.5,234.47,234.38,
TSLA,20231114,99924.08,99894.33,1126,1130,'202311141126,-29.75,4,BUY,234.04,234.1,235.0,233.75,
TSLA,20231114,99894.33,99891.81,1145,1146,'202311141145,-2.5200000000040745,1,BUY,233.7,235.45,235.54,235.42,
TSLA,20231114,99891.81,99854.41,1150,1151,'202311141150,-37.39999999999418,1,BUY,234.5,234.58,235.65,234.14,
TSLA,20231114,99854.41,99839.29,1303,1309,'202311141303,-15.120000000009895,6,BUY,235.27,235.54,235.65,235.36,
TSLA,20231114,99839.29,99830.89,1313,1315,'202311141313,-8.39999999999418,2,BUY,235.2,235.3,235.6,235.2,
