Symbol,Date,Initial Balance,End Balance,StartTime,EndTime,Full Date Time,Profit/Loss,DiffTime,Type,BollingerLower,StartPrice,BollingerUpper,EndPrice,
TSLA,20231117,101150.86,101126.5,0954,0955,'202311170954,-24.360000000000582,1,SELL,226.87,229.16,228.95,229.44,
TSLA,20231117,101126.5,101201.3,1049,1104,'202311171049,74.80000000000291,15,BUY,231.17,233.37,233.14,234.25,
TSLA,20231117,101201.3,101182.82,1116,1117,'202311171116,-18.479999999995925,1,BUY,234.0,235.52,235.96,235.3,
TSLA,20231117,101182.82,101172.62,1121,1122,'202311171121,-10.200000000011642,1,BUY,235.15,235.18,235.79,235.06,
TSLA,20231117,101172.62,101133.14,1126,1137,'202311171126,-39.479999999995925,11,BUY,235.0,235.92,235.73,235.45,
TSLA,20231117,101133.14,101102.06,1141,1143,'202311171141,-31.080000000001746,2,BUY,235.43,235.52,235.94,235.15,
TSLA,20231117,101102.06,101058.71,1147,1149,'202311171147,-43.34999999999127,2,BUY,234.91,235.06,235.78,234.55,
TSLA,20231117,101058.71,101044.26,1220,1221,'202311171220,-14.450000000011642,1,BUY,234.78,235.1,235.5,234.93,
TSLA,20231117,101044.26,101041.71,1225,1226,'202311171225,-2.5499999999883585,1,BUY,234.58,234.45,235.53,234.42,
TSLA,20231117,101041.71,101020.71,1245,1246,'202311171245,-21.0,1,BUY,234.6,235.32,235.57,235.07,
TSLA,20231117,101020.71,101055.99,1250,1304,'202311171250,35.279999999998836,14,BUY,235.15,235.5,235.55,235.92,
TSLA,20231117,101055.99,101055.99,1308,1324,'202311171308,0.0,16,BUY,236.01,236.34,236.69,236.34,
TSLA,20231117,101055.99,101071.11,1328,1342,'202311171328,15.119999999995343,14,BUY,236.34,236.55,236.95,236.73,
TSLA,20231120,101071.11,101000.59,0933,0936,'202311200933,-70.52000000000407,3,SELL,231.57,231.7,235.25,232.52,
TSLA,20231120,101000.59,100983.59,1047,1049,'202311201047,-17.0,2,SELL,232.23,232.69,233.38,232.89,
TSLA,20231120,100983.59,100959.79,1053,1055,'202311201053,-23.80000000000291,2,SELL,232.27,233.0,233.15,233.28,
TSLA,20231120,100959.79,100913.89,1059,1103,'202311201059,-45.89999999999418,4,SELL,232.71,233.24,233.38,233.78,
TSLA,20231120,100913.89,100891.79,1203,1206,'202311201203,-22.10000000000582,3,SELL,233.78,233.98,234.75,234.24,
TSLA,20231120,100891.79,100898.59,1225,1249,'202311201225,6.80000000000291,24,SELL,233.91,233.78,234.43,233.7,
TSLA,20231120,100898.59,100896.04,1253,1302,'202311201253,-2.5500000000029104,9,SELL,233.07,233.59,233.75,233.62,
TSLA,20231120,100896.04,100882.44,1322,1323,'202311201322,-13.599999999991269,1,SELL,233.23,233.49,234.17,233.65,
TSLA,20231120,100882.44,100869.69,1327,1339,'202311201327,-12.75,12,SELL,233.26,233.89,233.95,234.04,
TSLA,20231120,100869.69,100882.29,1516,1548,'202311201516,12.599999999991269,32,BUY,235.01,236.1,236.36,236.25,
TSLA,20231121,100882.29,100814.23,0946,0947,'202311210946,-68.05999999999767,1,BUY,238.31,240.54,241.29,239.72,
TSLA,20231121,100814.23,100893.08,0951,0955,'202311210951,78.85000000000582,4,BUY,239.59,239.9,241.02,240.85,
TSLA,20231121,100893.08,101025.1,0959,1008,'202311210959,132.02000000000407,9,BUY,240.05,241.29,241.69,242.9,
TSLA,20231121,101025.1,100984.92,1012,1018,'202311211012,-40.18000000000757,6,BUY,242.08,242.19,243.3,241.7,
TSLA,20231121,100984.92,100914.4,1022,1024,'202311211022,-70.52000000000407,2,BUY,241.37,241.6,242.83,240.74,
TSLA,20231121,100914.4,100874.22,1418,1443,'202311211418,-40.179999999993015,25,BUY,241.28,241.49,242.0,241.0,
TSLA,20231121,100874.22,100867.66,1507,1508,'202311211507,-6.559999999997672,1,BUY,241.41,241.8,241.95,241.72,
TSLA,20231121,100867.66,100856.18,1512,1513,'202311211512,-11.480000000010477,1,BUY,241.65,241.86,241.93,241.72,
TSLA,20231121,100856.18,100847.16,1517,1521,'202311211517,-9.019999999989523,4,BUY,241.62,241.82,241.98,241.71,
TSLA,20231121,100847.16,100798.78,1553,1555,'202311211553,-48.38000000000466,2,BUY,241.14,241.78,241.8,241.19,
TSLA,20231122,100798.78,100756.45,0946,0948,'202311220946,-42.330000000001746,2,SELL,237.77,238.35,240.58,238.86,
TSLA,20231122,100756.45,100921.09,0952,1013,'202311220952,164.63999999999942,21,SELL,237.61,237.24,239.21,235.28,
TSLA,20231122,100921.09,100852.24,1017,1019,'202311221017,-68.84999999999127,2,SELL,233.72,232.96,235.62,233.77,
TSLA,20231122,100852.24,100820.79,1023,1024,'202311221023,-31.45000000001164,1,SELL,233.07,233.88,234.85,234.25,
TSLA,20231122,100820.79,100762.99,1028,1029,'202311221028,-57.79999999998836,1,SELL,233.55,233.69,234.19,234.37,
TSLA,20231122,100762.99,100710.07,1033,1036,'202311221033,-52.919999999998254,3,SELL,233.53,235.38,235.37,236.01,
TSLA,20231122,100710.07,100809.52,1045,1105,'202311221045,99.44999999999709,20,SELL,233.75,234.27,235.56,233.1,
TSLA,20231122,100809.52,100781.47,1109,1110,'202311221109,-28.05000000000291,1,SELL,232.57,233.05,233.17,233.38,
TSLA,20231122,100781.47,100851.17,1114,1136,'202311221114,69.69999999999709,22,SELL,232.78,233.1,233.4,232.28,
TSLA,20231122,100851.17,100840.85,1140,1142,'202311221140,-10.319999999992433,2,SELL,231.84,232.16,232.29,232.28,
TSLA,20231122,100840.85,100805.59,1146,1148,'202311221146,-35.26000000000931,2,SELL,232.08,232.2,232.33,232.61,
TSLA,20231122,100805.59,100779.24,1152,1201,'202311221152,-26.34999999999127,9,SELL,231.99,232.99,232.98,233.3,
TSLA,20231122,100779.24,100749.14,1219,1221,'202311221219,-30.10000000000582,2,SELL,232.33,232.47,233.55,232.82,
TSLA,20231122,100749.14,100777.19,1225,1234,'202311221225,28.05000000000291,9,SELL,232.36,232.58,232.75,232.25,
TSLA,20231122,100777.19,100763.43,1238,1242,'202311221238,-13.760000000009313,4,SELL,231.81,232.38,232.58,232.54,
TSLA,20231122,100763.43,100747.09,1251,1255,'202311221251,-16.339999999996508,4,SELL,231.95,232.1,232.87,232.29,
TSLA,20231122,100747.09,100720.74,1259,1306,'202311221259,-26.34999999999127,7,SELL,231.91,232.57,232.58,232.88,
TSLA,20231122,100720.74,100773.44,1428,1442,'202311221428,52.69999999999709,14,SELL,233.03,232.99,233.63,232.37,
TSLA,20231122,100773.44,100760.54,1446,1450,'202311221446,-12.900000000008731,4,SELL,231.76,232.03,232.38,232.18,
TSLA,20231122,100760.54,100740.76,1454,1455,'202311221454,-19.779999999998836,1,SELL,231.87,232.48,232.51,232.71,
TSLA,20231122,100740.76,100732.26,1516,1517,'202311221516,-8.5,1,SELL,232.46,232.81,233.14,232.91,
TSLA,20231124,100732.26,100808.76,0947,1016,'202311240947,76.5,29,BUY,234.39,234.55,235.95,235.45,
TSLA,20231124,100808.76,100760.88,1020,1022,'202311241020,-47.879999999990105,2,BUY,235.13,235.4,236.43,234.83,
TSLA,20231124,100760.88,100741.33,1026,1027,'202311241026,-19.55000000000291,1,BUY,234.85,235.0,235.48,234.77,
TSLA,20231124,100741.33,100872.37,1038,1119,'202311241038,131.0399999999936,41,BUY,235.46,236.44,236.39,238.0,
TSLA,20231124,100872.37,100846.33,1123,1128,'202311241123,-26.039999999993597,5,BUY,237.98,238.04,238.24,237.73,
TSLA,20231124,100846.33,100844.65,1548,1551,'202311241548,-1.680000000007567,3,BUY,235.51,235.58,235.66,235.56,
TSLA,20231127,100844.65,100769.85,0948,0951,'202311270948,-74.79999999998836,3,SELL,232.55,233.87,233.92,234.75,
TSLA,20231127,100769.85,100759.77,1049,1050,'202311271049,-10.080000000001746,1,BUY,235.72,235.86,236.17,235.74,
TSLA,20231127,100759.77,100704.33,1054,1100,'202311271054,-55.44000000000233,6,BUY,235.47,235.39,236.14,234.73,
TSLA,20231127,100704.33,100917.68,1139,1319,'202311271139,213.34999999999127,100,BUY,234.23,234.91,234.89,237.42,
TSLA,20231128,100917.68,100914.32,0938,0941,'202311280938,-3.35999999998603,3,BUY,236.16,237.87,238.76,237.83,
TSLA,20231128,100914.32,100830.32,0945,0950,'202311280945,-84.0,5,BUY,236.82,236.86,238.7,235.86,
TSLA,20231128,100830.32,100774.88,1004,1005,'202311281004,-55.44000000000233,1,SELL,234.7,235.4,235.74,236.06,
TSLA,20231128,100774.88,100795.88,1009,1015,'202311281009,21.0,6,SELL,235.16,236.15,236.14,235.9,
TSLA,20231128,100795.88,100812.68,1019,1028,'202311281019,16.79999999998836,9,SELL,235.25,236.1,236.31,235.9,
TSLA,20231128,100812.68,100760.83,1032,1039,'202311281032,-51.84999999999127,7,SELL,234.91,234.77,236.01,235.38,
TSLA,20231128,100760.83,100802.65,1134,1149,'202311281134,41.81999999999243,15,BUY,240.79,241.29,241.35,241.8,
TSLA,20231128,100802.65,100787.07,1153,1154,'202311281153,-15.579999999987194,1,BUY,241.73,241.87,242.44,241.68,
TSLA,20231128,100787.07,100766.57,1158,1206,'202311281158,-20.5,8,BUY,241.65,241.84,242.03,241.59,
TSLA,20231128,100766.57,100816.59,1210,1230,'202311281210,50.01999999998952,20,BUY,241.49,241.47,241.75,242.08,
TSLA,20231128,100816.59,100821.51,1234,1247,'202311281234,4.919999999998254,13,BUY,242.06,242.25,242.82,242.31,
TSLA,20231128,100821.51,100785.43,1256,1301,'202311281256,-36.080000000001746,5,BUY,241.67,243.24,243.08,242.8,
TSLA,20231128,100785.43,100910.89,1321,1350,'202311281321,125.4600000000064,29,BUY,241.71,243.09,243.2,244.62,
TSLA,20231128,100910.89,100895.5,1354,1356,'202311281354,-15.389999999999418,2,BUY,244.65,244.88,245.22,244.69,
TSLA,20231128,100895.5,100862.29,1400,1414,'202311281400,-33.2100000000064,14,BUY,244.66,245.34,245.29,244.93,
TSLA,20231128,100862.29,100844.47,1418,1423,'202311281418,-17.819999999992433,5,BUY,244.89,245.07,245.54,244.85,
TSLA,20231128,100844.47,100839.61,1427,1433,'202311281427,-4.860000000000582,6,BUY,244.89,245.19,245.51,245.13,
TSLA,20231128,100839.61,100882.54,1437,1508,'202311281437,42.929999999993015,31,BUY,245.02,245.16,245.5,245.69,
TSLA,20231128,100882.54,100863.1,1512,1513,'202311281512,-19.439999999987776,1,BUY,245.51,245.67,246.32,245.43,
TSLA,20231128,100863.1,100884.97,1542,1557,'202311281542,21.869999999995343,15,BUY,245.72,246.26,246.17,246.53,
TSLA,20231129,100884.97,100833.62,0933,0938,'202311290933,-51.35000000000582,5,BUY,245.09,251.76,251.19,251.11,
TSLA,20231129,100833.62,100689.84,0942,0945,'202311290942,-143.77999999999884,3,BUY,250.71,251.9,251.96,250.08,
TSLA,20231129,100689.84,100705.64,0949,1004,'202311290949,15.80000000000291,15,BUY,250.01,250.94,251.86,251.14,
TSLA,20231129,100705.64,100636.04,1047,1049,'202311291047,-69.60000000000582,2,SELL,247.61,247.56,249.82,248.43,
TSLA,20231129,100636.04,100608.04,1053,1055,'202311291053,-28.0,2,SELL,247.78,248.93,249.12,249.28,
TSLA,20231129,100608.04,100854.44,1059,1135,'202311291059,246.40000000000873,36,SELL,248.77,249.27,249.44,246.19,
TSLA,20231129,100854.44,100836.62,1139,1140,'202311291139,-17.820000000006985,1,SELL,245.76,246.75,246.77,246.97,
TSLA,20231129,100836.62,100823.02,1144,1145,'202311291144,-13.599999999991269,1,SELL,246.35,247.14,247.29,247.31,
TSLA,20231129,100823.02,100797.91,1313,1328,'202311291313,-25.110000000000582,15,SELL,246.69,246.83,248.12,247.14,
TSLA,20231129,100797.91,100788.19,1332,1338,'202311291332,-9.720000000001164,6,SELL,246.51,246.6,247.17,246.72,
TSLA,20231129,100788.19,100779.28,1342,1343,'202311291342,-8.910000000003492,1,SELL,246.0,246.91,247.02,247.02,
TSLA,20231129,100779.28,100746.88,1403,1409,'202311291403,-32.39999999999418,6,SELL,246.33,246.17,247.26,246.57,
TSLA,20231129,100746.88,100728.25,1413,1414,'202311291413,-18.630000000004657,1,SELL,246.06,246.72,246.83,246.95,
TSLA,20231129,100728.25,100822.21,1428,1445,'202311291428,93.9600000000064,17,SELL,246.52,246.41,247.46,245.25,
TSLA,20231129,100822.21,100882.96,1501,1531,'202311291501,60.75,30,SELL,244.53,244.32,245.7,243.57,
TSLA,20231129,100882.96,100865.74,1535,1536,'202311291535,-17.220000000001164,1,SELL,243.04,243.6,243.71,243.81,
TSLA,20231129,100865.74,100835.4,1540,1541,'202311291540,-30.34000000001106,1,SELL,243.28,243.35,243.79,243.72,
TSLA,20231129,100835.4,100787.02,1545,1549,'202311291545,-48.379999999990105,4,SELL,243.3,243.76,243.97,244.35,
TSLA,20231130,100787.02,100915.76,0934,0944,'202311300934,128.7399999999907,10,SELL,241.93,242.54,244.64,240.97,
TSLA,20231130,100915.76,100867.38,0948,0951,'202311300948,-48.379999999990105,3,SELL,239.88,241.29,241.16,241.88,
TSLA,20231130,100867.38,100827.2,0955,0956,'202311300955,-40.18000000000757,1,SELL,240.67,241.76,242.26,242.25,
TSLA,20231130,100827.2,100750.01,1007,1011,'202311301007,-77.19000000000233,4,SELL,240.43,240.96,242.24,241.89,
TSLA,20231130,100750.01,100816.41,1117,1136,'202311301117,66.40000000000873,19,SELL,240.51,240.72,241.67,239.92,
TSLA,20231130,100816.41,100794.83,1140,1141,'202311301140,-21.580000000001746,1,SELL,239.35,240.12,240.04,240.38,
TSLA,20231130,100794.83,100774.91,1159,1203,'202311301159,-19.919999999998254,4,SELL,239.84,239.72,241.22,239.96,
TSLA,20231130,100774.91,100765.78,1207,1214,'202311301207,-9.130000000004657,7,SELL,239.4,240.31,240.42,240.42,
TSLA,20231130,100765.78,100743.37,1218,1230,'202311301218,-22.410000000003492,12,SELL,239.57,240.13,240.54,240.4,
TSLA,20231130,100743.37,100848.78,1306,1355,'202311301306,105.41000000000349,49,SELL,240.64,240.29,241.6,239.02,
TSLA,20231130,100848.78,100830.52,1359,1400,'202311301359,-18.25999999999476,1,SELL,238.33,239.06,239.25,239.28,
TSLA,20231130,100830.52,100827.2,1513,1520,'202311301513,-3.320000000006985,7,SELL,239.58,239.99,240.29,240.03,
TSLA,20231130,100827.2,100823.05,1524,1528,'202311301524,-4.149999999994179,4,SELL,239.54,239.66,240.05,239.71,
TSLA,20231130,100823.05,100810.6,1532,1544,'202311301532,-12.44999999999709,12,SELL,239.19,239.97,240.04,240.12,
TSLA,20231130,100810.6,100815.58,1548,1550,'202311301548,4.9799999999959255,2,SELL,239.13,238.88,240.1,238.82,
TSLA,20231201,100815.58,100720.38,0933,0937,'202312010933,-95.19999999999709,4,SELL,233.25,233.25,242.17,234.37,
TSLA,20231201,100720.38,100712.73,0941,0943,'202312010941,-7.650000000008731,2,SELL,232.69,233.75,234.56,233.84,
TSLA,20231201,100712.73,100729.73,0947,0951,'202312010947,17.0,4,SELL,233.31,234.41,234.61,234.21,
TSLA,20231201,100729.73,100700.83,0955,0956,'202312010955,-28.89999999999418,1,SELL,233.61,235.13,235.07,235.47,
TSLA,20231201,100700.83,100626.88,1000,1008,'202312011000,-73.94999999999709,8,SELL,234.15,235.05,235.48,235.92,
TSLA,20231201,100626.88,100705.84,1012,1023,'202312011012,78.95999999999185,11,SELL,235.01,235.54,235.84,234.6,
TSLA,20231201,100705.84,100708.39,1027,1031,'202312011027,2.5500000000029104,4,SELL,233.58,233.39,234.53,233.36,
TSLA,20231201,100708.39,100693.09,1035,1044,'202312011035,-15.30000000000291,9,SELL,232.92,233.8,233.77,233.98,
TSLA,20231201,100693.09,100635.13,1117,1121,'202312011117,-57.95999999999185,4,BUY,236.69,237.4,237.74,236.71,
TSLA,20231201,100635.13,100592.29,1125,1127,'202312011125,-42.84000000001106,2,BUY,236.62,237.25,237.48,236.74,
TSLA,20231201,100592.29,100555.33,1131,1135,'202312011131,-36.95999999999185,4,BUY,236.46,236.8,237.11,236.36,
TSLA,20231201,100555.33,100523.41,1139,1140,'202312011139,-31.919999999998254,1,BUY,236.32,236.41,237.11,236.03,
TSLA,20231201,100523.41,100506.61,1154,1157,'202312011154,-16.80000000000291,3,BUY,236.08,237.58,237.87,237.38,
TSLA,20231201,100506.61,100574.65,1201,1216,'202312011201,68.0399999999936,15,BUY,237.31,237.81,237.87,238.62,
TSLA,20231201,100574.65,100665.95,1220,1249,'202312011220,91.30000000000291,29,BUY,238.24,238.25,239.17,239.35,
TSLA,20231201,100665.95,100640.22,1319,1325,'202312011319,-25.729999999995925,6,BUY,238.89,239.56,239.51,239.25,
TSLA,20231201,100640.22,100624.45,1329,1330,'202312011329,-15.770000000004075,1,BUY,238.86,238.91,239.65,238.72,
TSLA,20231201,100624.45,100589.59,1503,1506,'202312011503,-34.86000000000058,3,BUY,238.36,238.72,238.77,238.3,
TSLA,20231201,100589.59,100566.35,1531,1538,'202312011531,-23.239999999990687,7,BUY,237.94,238.77,238.85,238.49,
TSLA,20231201,100566.35,100544.77,1542,1543,'202312011542,-21.580000000001746,1,BUY,238.41,238.52,238.96,238.26,
TSLA,20231204,100544.77,100457.41,0933,0934,'202312040933,-87.36000000000058,1,SELL,235.07,235.76,239.71,236.8,
TSLA,20231204,100457.41,100472.53,0938,0947,'202312040938,15.119999999995343,9,SELL,234.76,237.21,238.0,237.03,
TSLA,20231204,100472.53,100446.18,1037,1038,'202312041037,-26.35000000000582,1,SELL,234.66,235.08,235.99,235.39,
TSLA,20231204,100446.18,100532.03,1042,1105,'202312041042,85.85000000000582,23,SELL,234.7,235.15,235.59,234.14,
TSLA,20231204,100532.03,100521.95,1303,1317,'202312041303,-10.080000000001746,14,BUY,237.62,237.65,237.91,237.53,
TSLA,20231205,100521.95,100493.39,0938,0939,'202312050938,-28.55999999999767,1,BUY,235.09,237.71,238.29,237.37,
TSLA,20231205,100493.39,100428.65,0943,0945,'202312050943,-64.74000000000524,2,BUY,236.96,238.49,238.33,237.71,
TSLA,20231205,100428.65,100369.01,0949,0951,'202312050949,-59.63999999999942,2,BUY,237.42,238.01,238.37,237.3,
TSLA,20231205,100369.01,100712.57,0955,1025,'202312050955,343.5600000000122,30,BUY,237.34,237.93,238.23,242.02,
TSLA,20231205,100712.57,101022.53,1029,1058,'202312051029,309.95999999999185,29,BUY,241.67,242.1,242.93,245.88,
TSLA,20231205,101022.53,100986.89,1102,1110,'202312051102,-35.63999999999942,8,BUY,245.48,245.96,246.5,245.52,
TSLA,20231205,100986.89,100952.45,1247,1249,'202312051247,-34.44000000000233,2,SELL,240.89,240.98,241.91,241.4,
TSLA,20231205,100952.45,100921.74,1253,1254,'202312051253,-30.70999999999185,1,SELL,240.83,240.86,241.37,241.23,
TSLA,20231205,100921.74,100990.62,1258,1314,'202312051258,68.8799999999901,16,SELL,240.91,241.42,241.46,240.58,
TSLA,20231205,100990.62,100934.18,1318,1320,'202312051318,-56.44000000000233,2,SELL,240.12,240.04,240.59,240.72,
TSLA,20231205,100934.18,101129.34,1324,1414,'202312051324,195.1600000000035,50,SELL,240.07,241.01,241.14,238.63,
TSLA,20231205,101129.34,101118.55,1435,1437,'202312051435,-10.789999999993597,2,SELL,238.15,238.28,239.25,238.41,
TSLA,20231205,101118.55,101088.67,1441,1446,'202312051441,-29.880000000004657,5,SELL,238.19,238.34,238.43,238.7,
TSLA,20231205,101088.67,101074.56,1547,1548,'202312051547,-14.110000000000582,1,SELL,238.26,238.61,239.04,238.78,
TSLA,20231205,101074.56,101092.82,1552,1557,'202312051552,18.260000000009313,5,SELL,238.26,238.68,238.93,238.46,
TSLA,20231206,101092.82,100964.03,0933,0935,'202312060933,-128.79000000000815,2,BUY,236.78,244.41,244.8,242.82,
TSLA,20231206,100964.03,101091.95,0939,0948,'202312060939,127.91999999999825,9,BUY,242.74,243.23,244.48,244.79,
TSLA,20231206,101091.95,101049.83,0952,0953,'202312060952,-42.11999999999534,1,BUY,244.9,245.74,245.71,245.22,
TSLA,20231206,101049.83,101032.01,0957,0958,'202312060957,-17.820000000006985,1,BUY,244.77,245.18,245.55,244.96,
TSLA,20231206,101032.01,101007.71,1002,1007,'202312061002,-24.29999999998836,5,BUY,243.91,244.05,245.45,243.75,
TSLA,20231206,101007.71,100981.79,1011,1016,'202312061011,-25.920000000012806,5,BUY,243.53,245.22,245.08,244.9,
TSLA,20231206,100981.79,100939.15,1020,1021,'202312061020,-42.63999999999942,1,BUY,243.8,243.72,245.56,243.2,
TSLA,20231206,100939.15,100924.57,1248,1249,'202312061248,-14.579999999987194,1,BUY,245.18,245.41,246.45,245.23,
TSLA,20231206,100924.57,100881.11,1334,1335,'202312061334,-43.4600000000064,1,SELL,242.14,242.19,242.74,242.72,
TSLA,20231206,100881.11,100904.89,1339,1351,'202312061339,23.779999999998836,12,SELL,242.2,242.51,242.87,242.22,
TSLA,20231206,100904.89,100863.07,1355,1412,'202312061355,-41.81999999999243,17,SELL,241.85,242.03,242.51,242.54,
TSLA,20231206,100863.07,100845.85,1416,1417,'202312061416,-17.220000000001164,1,SELL,242.01,242.32,242.52,242.53,
TSLA,20231206,100845.85,100818.79,1421,1425,'202312061421,-27.060000000012224,4,SELL,241.94,241.89,242.59,242.22,
TSLA,20231206,100818.79,100803.21,1429,1431,'202312061429,-15.579999999987194,2,SELL,241.69,241.65,242.17,241.84,
TSLA,20231206,100803.21,100783.53,1435,1436,'202312061435,-19.680000000007567,1,SELL,241.64,241.76,242.09,242.0,
TSLA,20231206,100783.53,100761.39,1440,1441,'202312061440,-22.139999999999418,1,SELL,241.75,242.34,242.39,242.61,
TSLA,20231206,100761.39,100752.37,1445,1446,'202312061445,-9.020000000004075,1,SELL,242.12,242.52,242.64,242.63,
TSLA,20231206,100752.37,100881.11,1505,1534,'202312061505,128.74000000000524,29,SELL,242.05,242.17,242.77,240.6,
TSLA,20231206,100881.11,100872.81,1538,1540,'202312061538,-8.30000000000291,2,SELL,239.97,240.28,240.56,240.38,
TSLA,20231206,100872.81,100969.92,1544,1557,'202312061544,97.11000000000058,13,SELL,240.16,240.44,240.55,239.27,
TSLA,20231207,100969.92,100991.5,0933,0937,'202312070933,21.580000000001746,4,BUY,238.56,240.25,241.59,240.51,
TSLA,20231207,100991.5,100920.94,0948,0952,'202312070948,-70.55999999999767,4,SELL,236.92,237.97,239.06,238.81,
TSLA,20231207,100920.94,100901.85,0956,0958,'202312070956,-19.089999999996508,2,SELL,237.47,238.3,238.78,238.53,
TSLA,20231207,100901.85,100855.65,1002,1007,'202312071002,-46.20000000001164,5,SELL,237.77,237.69,238.63,238.24,
TSLA,20231207,100855.65,100840.71,1011,1012,'202312071011,-14.939999999987776,1,SELL,237.45,238.95,238.69,239.13,
TSLA,20231207,100840.71,100881.71,1102,1111,'202312071102,41.0,9,BUY,241.95,242.58,243.02,243.08,
TSLA,20231207,100881.71,100873.51,1132,1156,'202312071132,-8.200000000011642,24,BUY,241.35,242.42,242.47,242.32,
TSLA,20231207,100873.51,100864.49,1403,1405,'202312071403,-9.019999999989523,2,BUY,241.09,241.41,241.66,241.3,
TSLA,20231207,100864.49,100847.27,1423,1425,'202312071423,-17.220000000001164,2,BUY,241.07,241.4,241.75,241.19,
TSLA,20231207,100847.27,100831.69,1429,1430,'202312071429,-15.580000000001746,1,BUY,241.21,241.42,241.63,241.23,
TSLA,20231207,100831.69,100828.41,1434,1435,'202312071434,-3.279999999998836,1,BUY,241.15,241.11,241.39,241.07,
TSLA,20231207,100828.41,100818.57,1502,1522,'202312071502,-9.839999999996508,20,BUY,240.76,241.13,241.14,241.01,
TSLA,20231207,100818.57,100816.93,1531,1532,'202312071531,-1.6400000000139698,1,BUY,240.87,241.71,241.89,241.69,
TSLA,20231207,100816.93,100904.67,1536,1557,'202312071536,87.74000000000524,21,BUY,241.3,241.4,241.87,242.47,
TSLA,20231208,100904.67,100891.55,0933,0935,'202312080933,-13.119999999995343,2,SELL,240.24,241.47,243.39,241.63,
TSLA,20231208,100891.55,100874.33,0949,0951,'202312080949,-17.220000000001164,2,BUY,242.4,242.4,243.42,242.19,
TSLA,20231208,100874.33,101035.05,0955,1012,'202312080955,160.72000000000116,17,BUY,241.4,241.48,242.97,243.44,
TSLA,20231208,101035.05,100993.74,1016,1018,'202312081016,-41.30999999999767,2,BUY,243.46,244.24,244.29,243.73,
TSLA,20231208,100993.74,100951.62,1022,1033,'202312081022,-42.120000000009895,11,BUY,243.47,244.29,244.25,243.77,
TSLA,20231208,100951.62,100919.64,1037,1038,'202312081037,-31.979999999995925,1,BUY,243.22,243.34,244.82,242.95,
TSLA,20231208,100919.64,100957.71,1055,1103,'202312081055,38.070000000006985,8,BUY,243.43,244.08,244.1,244.55,
TSLA,20231208,100957.71,100930.17,1107,1110,'202312081107,-27.54000000000815,3,BUY,244.04,244.08,245.12,243.74,
TSLA,20231208,100930.17,100899.01,1219,1220,'202312081219,-31.160000000003492,1,SELL,240.68,241.07,241.4,241.45,
TSLA,20231208,100899.01,100876.87,1224,1225,'202312081224,-22.139999999999418,1,SELL,240.79,241.28,241.6,241.55,
TSLA,20231208,100876.87,100876.05,1229,1241,'202312081229,-0.819999999992433,12,SELL,241.31,241.34,241.56,241.35,
TSLA,20231208,100876.05,100862.11,1245,1259,'202312081245,-13.940000000002328,14,SELL,240.91,241.42,241.61,241.59,
TSLA,20231208,100862.11,100843.48,1447,1450,'202312081447,-18.630000000004657,3,BUY,243.87,244.61,244.66,244.38,
TSLA,20231211,100843.48,100813.14,0933,0938,'202312110933,-30.339999999996508,5,SELL,241.61,242.07,244.51,242.44,
TSLA,20231211,100813.14,100791.82,0942,0945,'202312110942,-21.319999999992433,3,SELL,241.09,241.76,242.49,242.02,
TSLA,20231211,100791.82,100786.08,0949,0953,'202312110949,-5.740000000005239,4,SELL,241.4,241.77,242.24,241.84,
TSLA,20231211,100786.08,100741.8,0957,1000,'202312110957,-44.279999999998836,3,SELL,241.18,241.82,242.12,242.36,
TSLA,20231211,100741.8,100748.36,1004,1015,'202312111004,6.559999999997672,11,SELL,241.43,241.45,242.24,241.37,
TSLA,20231211,100748.36,100718.48,1019,1020,'202312111019,-29.880000000004657,1,SELL,240.43,240.77,241.31,241.13,
TSLA,20231211,100718.48,100731.76,1024,1032,'202312111024,13.279999999998836,8,SELL,240.69,240.56,241.33,240.4,
TSLA,20231211,100731.76,100721.8,1036,1042,'202312111036,-9.959999999991851,6,SELL,239.57,240.77,240.82,240.89,
TSLA,20231211,100721.8,100750.02,1109,1124,'202312111109,28.220000000001164,15,SELL,240.47,240.47,242.08,240.13,
TSLA,20231211,100750.02,100857.92,1128,1203,'202312111128,107.89999999999418,35,SELL,239.61,239.78,240.2,238.48,
TSLA,20231211,100857.92,100839.66,1329,1355,'202312111329,-18.25999999999476,26,SELL,238.76,238.72,239.66,238.94,
TSLA,20231211,100839.66,100811.44,1448,1457,'202312111448,-28.220000000001164,9,SELL,239.16,239.27,239.98,239.61,
TSLA,20231212,100811.44,100859.32,0933,0940,'202312120933,47.88000000000466,7,SELL,235.66,235.66,240.98,235.09,
TSLA,20231212,100859.32,100793.87,0944,0948,'202312120944,-65.45000000001164,4,SELL,234.09,234.37,234.98,235.14,
TSLA,20231212,100793.87,100723.31,0952,0955,'202312120952,-70.55999999999767,3,SELL,234.33,235.34,235.51,236.18,
TSLA,20231212,100723.31,100702.06,1047,1100,'202312121047,-21.25,13,SELL,235.22,235.26,236.2,235.51,
TSLA,20231212,100702.06,100729.78,1104,1116,'202312121104,27.720000000001164,12,SELL,235.11,235.38,235.48,235.05,
TSLA,20231212,100729.78,100707.68,1134,1142,'202312121134,-22.10000000000582,8,SELL,235.2,235.15,235.92,235.41,
